temp;heat_load[kW];electrical_load[kW];PV[W/Wp]
12,2;8,705531328;0,634026871;0,01
12,9;2,84910584;0,313687744;0,07
13,6;2,760455816;0,262515017;0,22
14,1;2,114666874;0,289335105;0,39
14,4;2,377414952;0,811683131;0,54
14,3;2,73829331;0,872940211;0,62
15;2,355252446;0,388140308;0,69
15;4,511042337;0,625229882;0,76
15,7;3,067528906;0,471818981;0,68
14,5;1,950049076;0,259189326;0,48
16,3;2,114666874;0,368615284;0,28
15,8;1,994374088;0,199434171;0,13
15,8;1,709463504;0,270882885;0,07
14,2;2,826943334;0,438991194;0,06
13,2;2,257122166;0,639283608;0,03
13;2,564195256;0,840863386;0,01
12,6;1,851918796;0,869292679;0
11,9;4,381269296;1,368146308;0
11,5;0,142455292;0,20512003;0
11,5;0;0,275827138;0
11,8;0;0,240721866;0
10,7;0;0,272244967;0
10,7;0;0,260782021;0
10,4;0;0,270812099;0
10,8;0;0,369680008;0
12,4;0,299060826;0,6046704;0,04
14,5;0;0,684194588;0,17
15,9;1,794364954;0,260782021;0,34
18,3;0,897182477;0,153316902;0,47
18,7;0;0,125375972;0,61
19,2;0;0,13898822;0,74
20,6;0;0,250035509;0,81
19,7;0,598121651;0,189138609;0,82
20,3;0,598121651;1,121935838;0,78
20,1;0;0,641924975;0,69
19,9;0;0,37182931;0,48
19,5;0,299060826;0,296603727;0,32
19,5;0,598121651;0,669865906;0,22
13,9;1,196243303;0,438457684;0,08
12,6;0;0,552370709;0,01
12,9;0;0,466398614;0
12,8;0,299060826;0,432009777;0
13,1;0;0,191287911;0
12,9;1,709463504;0,294162721;0
13,3;1,994374088;0,273886734;0
13,3;2,13682938;0,263051419;0
12,7;2,279284672;0,26326598;0
12,4;2,421739964;0,265518867;0
11,5;8,705531328;0,634026871;0,01
11,9;2,84910584;0,313687744;0,08
12,5;2,760455816;0,262515017;0,22
13,6;2,114666874;0,289335105;0,39
13,7;2,377414952;0,811683131;0,56
14,7;2,73829331;0,872940211;0,7
15,1;2,355252446;0,388140308;0,79
17;4,511042337;0,625229882;0,8
16,5;3,067528906;0,471818981;0,74
16,4;1,950049076;0,259189326;0,58
16,8;2,114666874;0,368615284;0,3
16,9;1,994374088;0,199434171;0,14
16,2;1,709463504;0,270882885;0,11
15,5;2,826943334;0,438991194;0,06
14,1;2,257122166;0,639283608;0,02
12,6;2,564195256;0,840863386;0,01
11,8;1,851918796;0,869292679;0
10,9;4,381269296;1,368146308;0
10,3;0,142455292;0,20512003;0
9,7;0;0,275827138;0
8,9;0;0,240721866;0
8,9;0;0,272244967;0
9,6;0;0,260782021;0
9,3;0;0,270812099;0
9,8;0;0,369680008;0
12;0,299060826;0,6046704;0,02
14,7;0;0,684194588;0,05
16,9;1,794364954;0,260782021;0,09
19;0,897182477;0,153316902;0,11
20,5;0;0,125375972;0,17
21,2;0;0,13898822;0,22
23,1;0;0,250035509;0,2
23,8;0,598121651;0,189138609;0,18
24,8;0,598121651;1,121935838;0,23
24,9;0;0,641924975;0,2
25,7;0;0,37182931;0,16
25,9;0,299060826;0,296603727;0,14
25,3;0,598121651;0,669865906;0,09
23,3;1,196243303;0,438457684;0,03
21,3;0;0,552370709;0
19,9;0;0,466398614;0
18,6;0,299060826;0,432009777;0
18,3;0;0,191287911;0
19,6;0;0,275827138;0
18,7;0;0,240721866;0
17,9;0;0,272244967;0
19;0;0,260782021;0
18,9;0;0,270812099;0
18,4;0;0,369680008;0
19,8;0,299060826;0,6046704;0,03
20,7;0;0,684194588;0,09
22,3;1,794364954;0,260782021;0,14
23,3;0,897182477;0,153316902;0,16
24,1;0;0,125375972;0,15
24,8;0;0,13898822;0,14
24,6;0;0,250035509;0,17
24,4;0,598121651;0,189138609;0,26
24,7;0,598121651;1,121935838;0,25
24,1;0;0,641924975;0,18
23,2;0;0,37182931;0,18
22,3;0,299060826;0,296603727;0,18
21,5;0,598121651;0,669865906;0,11
20,6;1,196243303;0,438457684;0,05
19,4;0;0,552370709;0,01
19,1;0;0,466398614;0
18,4;0,299060826;0,432009777;0
18;0;0,191287911;0
17,9;1,709463504;0,294162721;0
16,6;1,994374088;0,273886734;0
16,1;2,13682938;0,263051419;0
15,6;2,279284672;0,26326598;0
15,1;2,421739964;0,265518867;0
13,8;8,705531328;0,634026871;0,01
14;2,84910584;0,313687744;0,06
13,6;2,760455816;0,262515017;0,11
13;2,114666874;0,289335105;0,18
12,6;2,377414952;0,811683131;0,29
12,3;2,73829331;0,872940211;0,41
12,9;2,355252446;0,388140308;0,46
13,3;4,511042337;0,625229882;0,35
14,2;3,067528906;0,471818981;0,27
14,2;1,950049076;0,259189326;0,23
14,5;2,114666874;0,368615284;0,12
14,4;1,994374088;0,199434171;0,06
14,4;1,709463504;0,270882885;0,07
14,1;2,826943334;0,438991194;0,07
13,7;2,257122166;0,639283608;0,05
13;2,564195256;0,840863386;0,01
12,9;1,851918796;0,869292679;0
12,8;4,381269296;1,368146308;0
12,5;0,142455292;0,20512003;0
12,2;0;0,583889143;0
11,1;0;0,187421206;0
10,6;0;0,211449566;0
10,3;0;0,212250511;0
9,8;0;0,165795682;0
9,2;0;0,219459019;0
10,8;0;0,202639167;0,02
13,1;0,257447406;0,704831887;0,09
14,6;2,574474058;0,790533037;0,2
16,1;0,128723703;0,20904673;0,41
17,3;0;0,347610271;0,67
17,7;0;0,904267273;0,81
18,6;2,445750355;0,429306695;0,85
19,9;0,772342217;0,422098187;0,84
20,4;0;1,100498878;0,79
21,2;0;0,535832423;0,7
20,9;0;0,408482116;0,55
20,6;3,99043479;0,142568268;0,37
20;0,386171109;0,436515203;0,21
18,2;0,90106592;0,63915437;0,09
17,3;0;0,504595555;0,01
16,4;0;0,494984211;0
15,4;0;0,241084543;0
13,8;0;0,18501837;0
13,2;0;0,275827138;0
13;0;0,240721866;0
12,5;0;0,272244967;0
12,5;0;0,260782021;0
12,3;0;0,270812099;0
13,6;0;0,369680008;0
16,6;0,299060826;0,6046704;0,03
17,7;0;0,684194588;0,08
19,8;1,794364954;0,260782021;0,12
20,2;0,897182477;0,153316902;0,16
21,4;0;0,125375972;0,23
21,3;0;0,13898822;0,32
22,1;0;0,250035509;0,44
22,6;0,598121651;0,189138609;0,48
22,9;0,598121651;1,121935838;0,37
23,1;0;0,641924975;0,38
23;0;0,37182931;0,46
22,9;0,299060826;0,296603727;0,37
22,4;0,598121651;0,669865906;0,2
20,7;1,196243303;0,438457684;0,08
18,5;0;0,552370709;0,02
17,6;0;0,466398614;0
16,6;0,299060826;0,432009777;0
16,6;0;0,191287911;0
15,9;1,709463504;0,294162721;0
15,1;1,994374088;0,273886734;0
15,1;2,13682938;0,263051419;0
15;2,279284672;0,26326598;0
14,5;2,421739964;0,265518867;0
13,8;8,705531328;0,634026871;0,02
14,3;2,84910584;0,313687744;0,1
14,6;2,760455816;0,262515017;0,25
14,9;2,114666874;0,289335105;0,43
15,3;2,377414952;0,811683131;0,59
15,7;2,73829331;0,872940211;0,73
15,3;2,355252446;0,388140308;0,78
13,7;4,511042337;0,625229882;0,75
13,8;3,067528906;0,471818981;0,68
14,1;1,950049076;0,259189326;0,55
14,4;2,114666874;0,368615284;0,45
14,8;1,994374088;0,199434171;0,34
14,9;1,709463504;0,270882885;0,22
15,3;2,826943334;0,438991194;0,18
14,6;2,257122166;0,639283608;0,09
13,9;2,564195256;0,840863386;0,02
14,1;1,851918796;0,869292679;0
14,2;4,381269296;1,368146308;0
14;0,142455292;0,20512003;0
13,9;1,709463504;0,294162721;0
13,6;1,994374088;0,273886734;0
13,6;2,13682938;0,263051419;0
13,2;2,279284672;0,26326598;0
11,9;2,421739964;0,265518867;0
11,2;8,705531328;0,634026871;0,02
12,1;2,84910584;0,313687744;0,11
13,2;2,760455816;0,262515017;0,27
14,1;2,114666874;0,289335105;0,44
14,9;2,377414952;0,811683131;0,6
16,1;2,73829331;0,872940211;0,73
15,6;2,355252446;0,388140308;0,82
17;4,511042337;0,625229882;0,87
17,2;3,067528906;0,471818981;0,87
17,8;1,950049076;0,259189326;0,82
18,3;2,114666874;0,368615284;0,72
18,6;1,994374088;0,199434171;0,59
18,5;1,709463504;0,270882885;0,43
17,9;2,826943334;0,438991194;0,26
16,3;2,257122166;0,639283608;0,11
13,2;2,564195256;0,840863386;0,02
12,1;1,851918796;0,869292679;0
11,2;4,381269296;1,368146308;0
10,6;0,142455292;0,20512003;0
9,9;0;0,275827138;0
9,4;0;0,240721866;0
9,1;0;0,272244967;0
8,8;0;0,260782021;0
8,1;0;0,270812099;0
8,5;0;0,369680008;0,02
12,4;0,299060826;0,6046704;0,1
14,9;0;0,684194588;0,25
17,1;1,794364954;0,260782021;0,44
19,1;0,897182477;0,153316902;0,61
19,7;0;0,125375972;0,74
20,2;0;0,13898822;0,84
20,4;0;0,250035509;0,88
21,1;0,598121651;0,189138609;0,87
21,3;0,598121651;1,121935838;0,82
21,7;0;0,641924975;0,71
21,6;0;0,37182931;0,55
22;0,299060826;0,296603727;0,41
21,3;0,598121651;0,669865906;0,26
19,7;1,196243303;0,438457684;0,11
18,7;0;0,552370709;0,02
18,1;0;0,466398614;0
16,9;0,299060826;0,432009777;0
16,4;0;0,191287911;0
15,8;0;0,275827138;0
15,5;0;0,240721866;0
14,7;0;0,272244967;0
14,1;0;0,260782021;0
13,5;0;0,270812099;0
13,3;0;0,369680008;0,02
14,5;0,299060826;0,6046704;0,11
15,2;0;0,684194588;0,27
16,3;1,794364954;0,260782021;0,43
16,3;0,897182477;0,153316902;0,59
16,6;0;0,125375972;0,73
16,9;0;0,13898822;0,83
17,9;0;0,250035509;0,87
17,7;0,598121651;0,189138609;0,86
18,3;0,598121651;1,121935838;0,8
17,4;0;0,641924975;0,71
17,3;0;0,37182931;0,59
17,1;0,299060826;0,296603727;0,43
16,5;0,598121651;0,669865906;0,27
13,7;1,196243303;0,438457684;0,11
13,6;0;0,552370709;0,02
13,4;0;0,466398614;0
13,1;0,299060826;0,432009777;0
13,4;0;0,191287911;0
13;1,709463504;0,294162721;0
12,5;1,994374088;0,273886734;0
12,8;2,13682938;0,263051419;0
11,4;2,279284672;0,26326598;0
10,4;2,421739964;0,265518867;0
9,8;8,705531328;0,634026871;0,02
10,5;2,84910584;0,313687744;0,12
11,2;2,760455816;0,262515017;0,27
11,1;2,114666874;0,289335105;0,44
11,8;2,377414952;0,811683131;0,61
13;2,73829331;0,872940211;0,74
13,3;2,355252446;0,388140308;0,83
13,2;4,511042337;0,625229882;0,87
10,2;3,067528906;0,471818981;0,87
11,1;1,950049076;0,259189326;0,82
9,7;2,114666874;0,368615284;0,72
11,1;1,994374088;0,199434171;0,59
11,5;1,709463504;0,270882885;0,42
9,6;2,826943334;0,438991194;0,25
8,6;2,257122166;0,639283608;0,1
7,9;2,564195256;0,840863386;0,02
7,2;1,851918796;0,869292679;0
6,8;4,381269296;1,368146308;0
7,6;0,142455292;0,20512003;0
7,5;2,15938368;0,301564381;0
6,8;2,365039269;0,262652848;0
7;2,15938368;0,304482746;0
7,4;2,262211474;0,265571213;0
7,6;2,056555886;0,297673228;0
7,8;2,15938368;0,278217461;0
8,5;2,467867063;0,496122046;0,05
9,5;7,285042108;0,823951712;0,15
10,2;3,084833829;0,782121814;0,23
8,4;4,382075461;1,068121582;0,35
11,8;3,187661623;0,604101551;0,49
11,6;3,084833829;0,577836266;0,46
10,4;2,570694857;0,567135594;0,35
12,5;2,15938368;0,687761347;0,4
11,5;4,279247667;0,342421491;0,41
12,3;2,262211474;1,129407247;0,2
11,9;2,262211474;0,555462134;0,1
10,3;5,473661504;0,664414427;0,12
10,5;1,850900297;0,661496062;0,08
10,4;1,748072503;0,615775011;0,02
9,3;1,850900297;0,677060675;0
9,4;5,679317093;0,88912853;0
9,5;2,056555886;0,777257873;0
9,5;2,15938368;0,456237725;0
8,9;1,709463504;0,294162721;0
9;1,994374088;0,273886734;0
8,9;2,13682938;0,263051419;0
8,3;2,279284672;0,26326598;0
8;2,421739964;0,265518867;0
8,1;8,705531328;0,634026871;0,02
8,9;2,84910584;0,313687744;0,11
9,7;2,760455816;0,262515017;0,26
10,4;2,114666874;0,289335105;0,42
10,5;2,377414952;0,811683131;0,53
11,4;2,73829331;0,872940211;0,59
11,6;2,355252446;0,388140308;0,66
13,7;4,511042337;0,625229882;0,71
12,2;3,067528906;0,471818981;0,69
12,7;1,950049076;0,259189326;0,58
14,4;2,114666874;0,368615284;0,45
14,1;1,994374088;0,199434171;0,36
13,9;1,709463504;0,270882885;0,25
13;2,826943334;0,438991194;0,13
11,4;2,257122166;0,639283608;0,05
10,3;2,564195256;0,840863386;0,01
9,4;1,851918796;0,869292679;0
9,8;4,381269296;1,368146308;0
10,8;0,142455292;0,20512003;0
12,3;0;0,275827138;0
13,6;0;0,240721866;0
14,6;0;0,272244967;0
14,6;0;0,260782021;0
14,9;0;0,270812099;0
14,8;0;0,369680008;0,01
15,9;0,299060826;0,6046704;0,11
18,4;0;0,684194588;0,32
20,7;1,794364954;0,260782021;0,47
22,8;0,897182477;0,153316902;0,55
23,9;0;0,125375972;0,5
25;0;0,13898822;0,29
26;0;0,250035509;0,2
26,9;0,598121651;0,189138609;0,17
28,2;0,598121651;1,121935838;0,11
28,7;0;0,641924975;0,15
29,2;0;0,37182931;0,25
27,2;0,299060826;0,296603727;0,26
24,7;0,598121651;0,669865906;0,2
23,3;1,196243303;0,438457684;0,11
20,7;0;0,552370709;0,02
20,3;0;0,466398614;0
19,5;0,299060826;0,432009777;0
18,5;0;0,191287911;0
18,5;0;0,275827138;0
18,1;0;0,240721866;0
17,6;0;0,272244967;0
16,9;0;0,260782021;0
16,3;0;0,270812099;0
16,8;0;0,369680008;0,01
16,7;0,299060826;0,6046704;0,03
18,8;0;0,684194588;0,09
21,4;1,794364954;0,260782021;0,17
23,2;0,897182477;0,153316902;0,33
25,1;0;0,125375972;0,6
26;0;0,13898822;0,62
27;0;0,250035509;0,41
27,3;0,598121651;0,189138609;0,27
28,5;0,598121651;1,121935838;0,24
28,9;0;0,641924975;0,29
27,8;0;0,37182931;0,3
27,3;0,299060826;0,296603727;0,22
26;0,598121651;0,669865906;0,14
23,7;1,196243303;0,438457684;0,1
22,4;0;0,552370709;0,03
22;0;0,466398614;0
21,3;0,299060826;0,432009777;0
20,5;0;0,191287911;0
19,1;0;0,275827138;0
18,3;0;0,240721866;0
17,9;0;0,272244967;0
18,3;0;0,260782021;0
17,3;0;0,270812099;0
18;0;0,369680008;0,01
19,4;0,299060826;0,6046704;0,03
20,3;0;0,684194588;0,06
19,1;1,794364954;0,260782021;0,09
17,3;0,897182477;0,153316902;0,11
17,2;0;0,125375972;0,13
16,9;0;0,13898822;0,12
17,6;0;0,250035509;0,11
18,6;0,598121651;0,189138609;0,12
18,8;0,598121651;1,121935838;0,12
19,6;0;0,641924975;0,16
20,5;0;0,37182931;0,2
20,4;0,299060826;0,296603727;0,15
20,3;0,598121651;0,669865906;0,07
19,2;1,196243303;0,438457684;0,03
18,2;0;0,552370709;0,01
17,7;0;0,466398614;0
17,6;0,299060826;0,432009777;0
16,9;0;0,191287911;0
16,4;0;0,275827138;0
16;0;0,240721866;0
15,8;0;0,272244967;0
15,2;0;0,260782021;0
14,9;0;0,270812099;0
15;0;0,369680008;0,01
16;0,299060826;0,6046704;0,04
17,2;0;0,684194588;0,13
18,8;1,794364954;0,260782021;0,27
19,2;0,897182477;0,153316902;0,37
21,1;0;0,125375972;0,43
21,6;0;0,13898822;0,36
22,5;0;0,250035509;0,23
23,5;0,598121651;0,189138609;0,26
24,1;0,598121651;1,121935838;0,39
24,1;0;0,641924975;0,38
24,9;0;0,37182931;0,36
24,6;0,299060826;0,296603727;0,34
24;0,598121651;0,669865906;0,2
23,4;1,196243303;0,438457684;0,09
22,5;0;0,552370709;0,02
20,8;0;0,466398614;0
20,1;0,299060826;0,432009777;0
19,6;0;0,191287911;0
19;0;0,275827138;0
18,6;0;0,240721866;0
18,9;0;0,272244967;0
17,9;0;0,260782021;0
17,5;0;0,270812099;0
17,6;0;0,369680008;0,03
17,6;0,299060826;0,6046704;0,12
18,6;0;0,684194588;0,28
18,4;1,794364954;0,260782021;0,46
17,8;0,897182477;0,153316902;0,63
16,3;0;0,125375972;0,76
16,7;0;0,13898822;0,86
16,4;0;0,250035509;0,91
18,7;0,598121651;0,189138609;0,91
17,9;0,598121651;1,121935838;0,86
15,3;0;0,641924975;0,76
16,4;0;0,37182931;0,62
16,6;0,299060826;0,296603727;0,46
16,4;0,598121651;0,669865906;0,28
13,6;1,196243303;0,438457684;0,13
13,3;0;0,552370709;0,03
13,1;0;0,466398614;0
13,2;0,299060826;0,432009777;0
13,4;0;0,191287911;0
13,9;2,15938368;0,301564381;0
14,2;2,365039269;0,262652848;0
14,3;2,15938368;0,304482746;0
13,8;2,262211474;0,265571213;0
13,9;2,056555886;0,297673228;0
13,9;2,15938368;0,278217461;0,03
13,7;2,467867063;0,496122046;0,14
13,8;7,285042108;0,823951712;0,3
14,1;3,084833829;0,782121814;0,47
14,7;4,382075461;1,068121582;0,61
13,8;3,187661623;0,604101551;0,72
15,1;3,084833829;0,577836266;0,82
15,2;2,570694857;0,567135594;0,89
16,1;2,15938368;0,687761347;0,9
15,6;4,279247667;0,342421491;0,85
15,2;2,262211474;1,129407247;0,76
14,2;2,262211474;0,555462134;0,62
13,8;5,473661504;0,664414427;0,46
14,1;1,850900297;0,661496062;0,29
13,6;1,748072503;0,615775011;0,13
13,6;1,850900297;0,677060675;0,03
13,5;5,679317093;0,88912853;0
12,8;2,056555886;0,777257873;0
11,7;2,15938368;0,456237725;0
10,9;1,709463504;0,294162721;0
10,9;1,994374088;0,273886734;0
10,8;2,13682938;0,263051419;0
10,7;2,279284672;0,26326598;0
10,5;2,421739964;0,265518867;0
10,3;8,705531328;0,634026871;0,03
10,4;2,84910584;0,313687744;0,12
10,2;2,760455816;0,262515017;0,23
10,2;2,114666874;0,289335105;0,36
10,1;2,377414952;0,811683131;0,52
10,7;2,73829331;0,872940211;0,66
10,9;2,355252446;0,388140308;0,76
11,7;4,511042337;0,625229882;0,83
12,2;3,067528906;0,471818981;0,83
12;1,950049076;0,259189326;0,76
12,2;2,114666874;0,368615284;0,67
12;1,994374088;0,199434171;0,59
12,1;1,709463504;0,270882885;0,47
11,8;2,826943334;0,438991194;0,3
12;2,257122166;0,639283608;0,14
11,5;2,564195256;0,840863386;0,04
11,3;1,851918796;0,869292679;0
11;4,381269296;1,368146308;0
10,9;0,142455292;0,20512003;0
10,3;1,709463504;0,294162721;0
10,2;1,994374088;0,273886734;0
10,2;2,13682938;0,263051419;0
10,1;2,279284672;0,26326598;0
10,5;2,421739964;0,265518867;0
10,2;8,705531328;0,634026871;0
10,3;2,84910584;0,313687744;0,02
11;2,760455816;0,262515017;0,07
11,1;2,114666874;0,289335105;0,14
11,1;2,377414952;0,811683131;0,28
11,6;2,73829331;0,872940211;0,47
12,6;2,355252446;0,388140308;0,43
13,7;4,511042337;0,625229882;0,27
14,2;3,067528906;0,471818981;0,22
14,6;1,950049076;0,259189326;0,18
15,1;2,114666874;0,368615284;0,19
15,5;1,994374088;0,199434171;0,22
15,5;1,709463504;0,270882885;0,22
15,3;2,826943334;0,438991194;0,19
13,9;2,257122166;0,639283608;0,09
11,8;2,564195256;0,840863386;0,02
10,8;1,851918796;0,869292679;0
9,7;4,381269296;1,368146308;0
8,1;0,142455292;0,20512003;0
7,9;1,531910595;0,196597054;0
7,9;1,598515403;0,153485784;0
7,3;1,665120211;0,202514287;0
7,4;1,798329828;0,170392164;0
6,4;1,73172502;0,203721886;0
6,7;2,223485704;0,315666277;0
8,9;2,48139593;0,413602525;0,04
11;3,273611881;0,228356898;0,21
11,6;1,699156245;0,36541934;0,48
12,2;1,340605177;0,302744972;0,68
12,8;1,548928611;0,647514376;0,79
13,1;2,93207883;0,457921394;0,75
14,1;1,274000369;0,654156168;0,57
14,2;2,599054788;0,259150662;0,53
14,7;0,932467318;0,350324357;0,57
15,9;1,349114186;0,228839937;0,49
16,5;0,999072127;0,33088202;0,32
16,4;1,132281744;0,282336555;0,22
16,5;1,065676935;0,29562014;0,2
16;3,90709119;1,149513119;0,11
14,4;1,132281744;0,836262039;0,03
12,7;1,473814794;0,853047659;0
12,6;1,265491361;0,863674527;0
11,5;1,398700978;0,711154823;0
10,8;1,531910595;0,196597054;0
10,3;1,598515403;0,153485784;0
9,6;1,665120211;0,202514287;0
8,9;1,798329828;0,170392164;0
7,9;1,73172502;0,203721886;0
8,5;2,223485704;0,315666277;0,03
11,9;2,48139593;0,413602525;0,09
13,3;3,273611881;0,228356898;0,19
15,1;1,699156245;0,36541934;0,37
15,4;1,340605177;0,302744972;0,52
15,8;1,548928611;0,647514376;0,68
16,5;2,93207883;0,457921394;0,77
17;1,274000369;0,654156168;0,67
17,8;2,599054788;0,259150662;0,52
18,2;0,932467318;0,350324357;0,39
18,7;1,349114186;0,228839937;0,22
19,3;0,999072127;0,33088202;0,12
19,6;1,132281744;0,282336555;0,1
19,3;1,065676935;0,29562014;0,07
18;3,90709119;1,149513119;0,03
16,9;1,132281744;0,836262039;0
15,5;1,473814794;0,853047659;0
15,2;1,265491361;0,863674527;0
15,3;1,398700978;0,711154823;0
16,1;0;0,275827138;0
16,9;0;0,240721866;0
17,9;0;0,272244967;0
18,2;0;0,260782021;0
19;0;0,270812099;0
19,5;0;0,369680008;0,01
20,6;0,299060826;0,6046704;0,04
21,5;0;0,684194588;0,06
22,9;1,794364954;0,260782021;0,11
24,5;0,897182477;0,153316902;0,23
25,6;0;0,125375972;0,4
23,6;0;0,13898822;0,41
20,9;0;0,250035509;0,49
20,4;0,598121651;0,189138609;0,62
20,3;0,598121651;1,121935838;0,65
20;0;0,641924975;0,69
20;0;0,37182931;0,51
19,5;0,299060826;0,296603727;0,29
18,9;0,598121651;0,669865906;0,16
18,5;1,196243303;0,438457684;0,07
18;0;0,552370709;0,01
17,1;0;0,466398614;0
16,4;0,299060826;0,432009777;0
15,5;0;0,191287911;0
14,9;1,709463504;0,294162721;0
14,6;1,994374088;0,273886734;0
14,1;2,13682938;0,263051419;0
14,1;2,279284672;0,26326598;0
13,4;2,421739964;0,265518867;0
13,7;8,705531328;0,634026871;0,01
14,1;2,84910584;0,313687744;0,02
14,3;2,760455816;0,262515017;0,04
14,3;2,114666874;0,289335105;0,09
14,5;2,377414952;0,811683131;0,13
14,7;2,73829331;0,872940211;0,13
15,3;2,355252446;0,388140308;0,15
14,8;4,511042337;0,625229882;0,18
15,7;3,067528906;0,471818981;0,24
13,5;1,950049076;0,259189326;0,33
15;2,114666874;0,368615284;0,34
14,9;1,994374088;0,199434171;0,22
14,6;1,709463504;0,270882885;0,17
12,5;2,826943334;0,438991194;0,13
13,7;2,257122166;0,639283608;0,04
12,5;2,564195256;0,840863386;0
12,3;1,851918796;0,869292679;0
11,5;4,381269296;1,368146308;0
10,3;0,142455292;0,20512003;0
9,9;0;0,583889143;0
9,2;0;0,187421206;0
9,7;0;0,211449566;0
11;0;0,212250511;0
10,3;0;0,165795682;0
10,9;0;0,219459019;0
12,6;0;0,202639167;0,04
14;0,257447406;0,704831887;0,11
15,1;2,574474058;0,790533037;0,2
16,4;0,128723703;0,20904673;0,27
17,8;0;0,347610271;0,26
19,4;0;0,904267273;0,25
19,8;2,445750355;0,429306695;0,24
21,4;0,772342217;0,422098187;0,3
20,9;0;1,100498878;0,33
19,6;0;0,535832423;0,29
20,3;0;0,408482116;0,3
20,4;3,99043479;0,142568268;0,23
19,4;0,386171109;0,436515203;0,1
19,3;0,90106592;0,63915437;0,03
19,5;0;0,504595555;0,01
17,6;0;0,494984211;0
17,6;0;0,241084543;0
16,6;0;0,18501837;0
16,3;0;0,275827138;0
15,5;0;0,240721866;0
14,7;0;0,272244967;0
14,7;0;0,260782021;0
14,2;0;0,270812099;0
14;0;0,369680008;0,01
14,5;0,299060826;0,6046704;0,03
14,9;0;0,684194588;0,13
15,4;1,794364954;0,260782021;0,28
16,1;0,897182477;0,153316902;0,45
17,7;0;0,125375972;0,51
19,3;0;0,13898822;0,41
21,2;0;0,250035509;0,35
22,9;0,598121651;0,189138609;0,31
25;0,598121651;1,121935838;0,27
25,6;0;0,641924975;0,29
25,7;0;0,37182931;0,29
25,3;0,299060826;0,296603727;0,25
25,1;0,598121651;0,669865906;0,17
23,2;1,196243303;0,438457684;0,06
21,2;0;0,552370709;0,01
19,2;0;0,466398614;0
18,2;0,299060826;0,432009777;0
18;0;0,191287911;0
17,9;0;0,275827138;0
16,8;0;0,240721866;0
15,5;0;0,272244967;0
15;0;0,260782021;0
15,8;0;0,270812099;0
18;0;0,369680008;0
20,1;0,299060826;0,6046704;0,01
22,2;0;0,684194588;0,03
24,3;1,794364954;0,260782021;0,05
25,5;0,897182477;0,153316902;0,06
26,8;0;0,125375972;0,09
